"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ECCZ","Eagle Point Credit Company Inc.","26.08","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/eccz",
"DEA","Easterly Government Properties, Inc.","19.65","$474.91M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dea",
"EGP","EastGroup Properties, Inc.","69.9","$2.27B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/egp",
"EMN","Eastman Chemical Company","65.63","$9.7B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/emn",
"KODK","Eastman Kodak Company","15.81","$667.5M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kodk",
"KODK.WS","Eastman Kodak Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kodk.ws",
"KODK.WS.A","Eastman Kodak Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kodk.ws.a",
"ETN","Eaton Corporation, PLC","58.72","$26.89B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/etn",
"ETV","Eaton Vance Corporation","14.6","$4.4B","2005","n/a","n/a","http://www.nasdaq.com/symbol/etv",
"ETW","Eaton Vance Corporation","10.3","$1.1B","2005","n/a","n/a","http://www.nasdaq.com/symbol/etw",
"EV","Eaton Vance Corporation","34.94","$3.98B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev",
"EOI","Eaton Vance Enhance Equity Income Fund","12.77","$500.24M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eoi",
"EOS","Eaton Vance Enhanced Equity Income Fund II","12.76","$609.47M","2005","n/a","n/a","http://www.nasdaq.com/symbol/eos",
"EFT","Eaton Vance Floating Rate Income Trust","13.51","$558.95M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eft",
"EFF","Eaton vance Floating-Rate Income Plus Fund","14.91","$113.41M","2013","n/a","n/a","http://www.nasdaq.com/symbol/eff",
"EHT","Eaton Vance High Income 2021 Target Term Trust","10","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/eht",
"ETX           ","Eaton Vance Municipal Income 2028 Term Trust","21.21","$233.99M","2013","n/a","n/a","http://www.nasdaq.com/symbol/etx",
"EOT","Eaton Vance Municipal Income Trust","22.96","$351.94M","2009","n/a","n/a","http://www.nasdaq.com/symbol/eot",
"EVN","Eaton Vance Municipal Income Trust","14.76","$345.46M","1999","n/a","n/a","http://www.nasdaq.com/symbol/evn",
"ETJ","Eaton Vance Risk-Managed Diversified Equity Income Fund","9.79","$651.34M","2007","n/a","n/a","http://www.nasdaq.com/symbol/etj",
"EFR","Eaton Vance Senior Floating-Rate Fund","13.05","$486.01M","2003","n/a","n/a","http://www.nasdaq.com/symbol/efr",
"EVF","Eaton Vance Senior Income Trust","6.03","$228.34M","1998","n/a","n/a","http://www.nasdaq.com/symbol/evf",
"EVG","Eaton Vance Short Diversified Income Fund","13.43","$253.65M","2005","n/a","n/a","http://www.nasdaq.com/symbol/evg",
"EVT","Eaton Vance Tax Advantaged Dividend Income Fund","20.24","$1.47B","2003","n/a","n/a","http://www.nasdaq.com/symbol/evt",
"ETO","Eaton Vance Tax-Advantage Global Dividend Opp","21.53","$312.6M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eto",
"EXD","Eaton Vance Tax-Advantaged Bond","12.26","$129.42M","2010","n/a","n/a","http://www.nasdaq.com/symbol/exd",
"ETG","Eaton Vance Tax-Advantaged Global Dividend Income Fund","14.26","$1.09B","2004","n/a","n/a","http://www.nasdaq.com/symbol/etg",
"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund","16.26","$400.88M","2005","n/a","n/a","http://www.nasdaq.com/symbol/etb",
"ETY","Eaton Vance Tax-Managed Diversified Equity Income Fund","10.37","$1.55B","2006","n/a","n/a","http://www.nasdaq.com/symbol/ety",
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","8.51","$2.57B","2007","n/a","n/a","http://www.nasdaq.com/symbol/exg",
"ECT","ECA Marcellus Trust I","1.92","$33.8M","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ect",
"ECR","Eclipse Resources Corporation","2.9","$646.53M","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ecr",
"ECL","Ecolab Inc.","117.59","$34.49B","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ecl",
"DANG","E-Commerce China Dangdang Inc.","5.93","$487.96M","2010","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dang",
"EC","Ecopetrol S.A.","9.19","$18.89B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ec",
"EIX","Edison International","78.55","$25.59B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eix",
"EDR","Education Realty Trust Inc.","46.19","$3.05B","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/edr",
"EW","Edwards Lifesciences Corporation","99.63","$21.1B","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ew",
"EHIC","eHi Car Services Limited","10.06","$689.78M","2014","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/ehic",
"EJ","E-House (China) Holdings Limited","6.59","$980.74M","2007","Finance","Real Estate","http://www.nasdaq.com/symbol/ej",
"EP^C","El Paso Corporation","49.87","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ep^c",
"EE","El Paso Electric Company","47.95","$1.94B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ee",
"EGO","Eldorado Gold Corporation","4.86","$3.48B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ego",
"LLY","Eli Lilly and Company","79.64","$87.91B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lly",
"ELLI","Ellie Mae, Inc.","91.88","$2.76B","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/elli",
"EFC","Ellington Financial LLC","17.12","$561.99M","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/efc",
"EARN","Ellington Residential Mortgage REIT","13.06","$119.07M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/earn",
"AKO.A","Embotelladora Andina S.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ako.a",
"AKO.B","Embotelladora Andina S.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ako.b",
"ERJ","Embraer-Empresa Brasileira de Aeronautica","21.41","$3.94B","2000","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/erj",
"EMC","EMC Corporation","27.29","$53.3B","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/emc",
"EME","EMCOR Group, Inc.","48.45","$2.94B","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/eme",
"EMES","Emerge Energy Services LP","11.1","$267.75M","2013","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/emes",
"EBS","Emergent Biosolutions, Inc.","28.78","$1.15B","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebs",
"EMG","Emergent Capital, Inc.","3.34","$91.93M","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/emg",
"EMR","Emerson Electric Company","51.05","$32.84B","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/emr",
"EDE","Empire District Electric Company (The)","33.93","$1.49B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ede",
"ESRT","Empire State Realty Trust, Inc.","19.19","$5.29B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/esrt",
"EIG","Employers Holdings Inc","28.95","$939.18M","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig",
"EDN","Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)","17.6","$797.68M","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/edn",
"EOCC","Empresa Nacional de Electricidad S.A.","27.27","$7.46B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eocc",
"ICA","Empresas Ica Soc Contrladora","0.5588","$85.36M","1992","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/ica",
"ENBL","Enable Midstream Partners, LP","13.87","$5.86B","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enbl",
"EEQ","Enbridge Energy Management LLC","22.26","$1.69B","2002","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eeq",
"EEP","Enbridge Energy, L.P.","22.57","$9.71B","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/eep",
"ENB","Enbridge Inc","42.14","$39.16B","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/enb",
"ECA","Encana Corporation","7.61","$6.47B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eca",
"EXK","Endeavour Silver Corporation","4.29","$495.75M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/exk",
"EOCA","Endesa Americas S.A.","13.64","$3.73B","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eoca",
"GI","EndoChoice Holdings, Inc.","4.76","$123.81M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gi",
"ENH","Endurance Specialty Holdings Ltd","66.13","$4.46B","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/enh",
"ENH^C","Endurance Specialty Holdings Ltd","26.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/enh^c",
"NDRO","Enduro Royalty Trust","3.56","$117.48M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ndro",
"EGN","Energen Corporation","45.8","$4.45B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egn",
"ENR","Energizer Holdings, Inc.","52.04","$3.22B","2015","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/enr",
"EPC","Energizer Holdings, Inc.","84.18","$5B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/epc",
"ETE","Energy Transfer Equity, L.P.","14.11","$14.74B","2006","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ete",
"ETP","ENERGY TRANSFER PARTNERS","37.54","$19.47B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/etp",
"ERF","Enerplus Corporation","6.24","$1.5B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/erf",
"ENIA","Enersis Americas S.A.","8.48","$8.33B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/enia",
"ENIC","Enersis Chile S.A.","5.74","$5.64B","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/enic",
"ENS","Enersys","59.51","$2.57B","2004","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ens",
"EGL","Engility Holdings, Inc.","22.1","$812.17M","2015","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/egl",
"E","ENI S.p.A.","31.93","$58.02B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/e",
"ENLK","EnLink Midstream Partners, LP","16.43","$5.47B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlk",
"ENLC","EnLink Midstream, LLC","15.7","$2.83B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/enlc",
"EBF","Ennis, Inc.","19.73","$514.34M","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ebf",
"ENVA","Enova International, Inc.","6.72","$222.82M","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/enva",
"NPO","Enpro Industries","43.97","$955.22M","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/npo",
"ESV","ENSCO plc","9.81","$2.96B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/esv",
"ETM","Entercom Communications Corporation","13.28","$510.66M","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/etm",
"EAA","Entergy Arkansas, Inc.","25.6","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eaa",
"EAB","Entergy Arkansas, Inc.","25.17","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eab",
"EAE","Entergy Arkansas, Inc.","25.51","n/a","2013","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eae",
"ETR","Entergy Corporation","81.73","$14.61B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/etr",
"ELA","Entergy Louisiana, Inc.","25.42","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ela",
"ELB","Entergy Louisiana, Inc.","25.4999","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elb",
"ELJ","Entergy Louisiana, Inc.","25.74","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elj",
"ELU","Entergy Louisiana, Inc.","25.38","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elu",
"EFM","Entergy Mississippi, Inc.","26.3","$226.44M","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/efm",
"EMZ","Entergy Mississippi, Inc.","25.64","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/emz",
"ENJ","Entergy New Orleans, Inc.","25.6734","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/enj",
"ENO","Entergy New Orleans, Inc.","26.78","n/a","2016","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/eno",
"EZT","Entergy Texas Inc","26.9","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ezt",
"EPD","Enterprise Products Partners L.P.","29","$60.36B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/epd",
"EVC","Entravision Communications Corporation","6.76","$601.8M","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/evc",
"ENV","Envestnet, Inc","33.7","$1.44B","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/env",
"EVHC","Envision Healthcare Holdings, Inc.","24.32","$4.55B","2013","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/evhc",
"EVA","Enviva Partners, LP","22.56","$558.53M","2015","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/eva",
"ENZ","Enzo Biochem, Inc.","6.01","$278.05M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/enz",
"EOG","EOG Resources, Inc.","82.76","$45.54B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eog",
"EPE","EP Energy Corporation","4.63","$1.17B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/epe",
"EPAM","EPAM Systems, Inc.","62.24","$3.15B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/epam",
"EPR","EPR Properties","81.55","$5.19B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/epr",
"EPR^C","EPR Properties","31.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^c",
"EPR^E","EPR Properties","37.8899","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^e",
"EPR^F","EPR Properties","26.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^f",
"EQT","EQT Corporation","77.27","$13.35B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eqt",
"EQGP","EQT GP Holdings, LP","25.73","$6.85B","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqgp",
"EQM","EQT Midstream Partners, LP","78.03","$6.17B","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqm",
"EFX","Equifax, Inc.","128.9","$15.34B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"EQC","Equity Commonwealth","29.6","$3.71B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqc",
"EQC^D","Equity Commonwealth","26.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqc^d",
"EQCO","Equity Commonwealth","25.62","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqco",
"ELS","Equity Lifestyle Properties, Inc.","80.71","$6.83B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/els",
"ELS^C","Equity Lifestyle Properties, Inc.","26.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/els^c",
"EQY","Equity One, Inc.","32.49","$4.62B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqy",
"EQR","Equity Residential","69.78","$25.5B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqr",
"EQS","Equus Total Return, Inc.","1.69","$21.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqs",
"ERA","Era Group, Inc.","9.2","$192.09M","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/era",
"EROS","Eros International PLC","15.71","$919.05M","2013","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/eros",
"ESE","ESCO Technologies Inc.","40.22","$1.04B","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ese",
"ESNT","Essent Group Ltd.","21.2","$1.97B","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esnt",
"ESS","Essex Property Trust, Inc.","231.21","$15.13B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ess",
"EL","Estee Lauder Companies, Inc. (The)","91.32","$33.72B","1995","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/el",
"ESL","Esterline Technologies Corporation","59.5","$1.75B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esl",
"DEG","Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.","26.69","$11.08B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/deg",
"ETH","Ethan Allen Interiors Inc.","32.51","$901.94M","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/eth",
"EURN","Euronav NV","8.92","$1.42B","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/eurn",
"EEA","European Equity Fund, Inc. (The)","7.59","$66.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eea",
"EVER","EverBank Financial Corp.","14.16","$1.77B","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ever",
